1066,15959,2,21.0
1068,14117,8,37.0
1069,13472,1,21.0
1071,17462,1,42.0
1072,22816,1,37.0
1073,20282,1,27.0
1074,15891,2,32.0
1075,17064,4,21.0
1076,23438,2,74.5
1077,17650,6,37.0
1078,13346,2,32.0
1079,12407,4,37.0
1080,14532,25,27.0
1081,16649,2,32.0
1082,21206,3,42.0
1084,16065,1,27.0
1085,18282,1,21.0
1086,18760,2,57.0
1087,15566,7,32.0
1088,24761,1,32.0
1089,17471,1,37.0
1090,21077,1,21.0
1091,15420,2,27.0
1093,14270,1,27.0
1095,18447,1,42.0
1096,20380,2,52.0
1097,15677,1,32.0
1098,13521,1,27.0
1099,17632,7,57.0
1100,17785,1,21.0
1101,15315,9,27.0
1102,18441,5,42.0
1105,13871,1,37.0
1106,14663,8,57.0
1107,17308,1,32.0
1108,15230,2,42.0
1109,10750,1,32.0
1110,12813,1,27.0
1112,12439,6,42.0
1113,16280,4,42.0
1114,13160,1,21.0
1115,13152,1,32.0
1116,10689,6,32.0
1117,21220,1,42.0
1118,24985,2,32.0
1119,16909,1,37.0
1120,20661,10,74.5
1121,21971,6,37.0
1122,13041,1,42.0
1123,15219,1,52.0
1124,14177,1,16.0
1125,17014,9,47.0
1126,15919,1,27.0
1127,13185,1,42.0
1128,14368,2,27.0
1129,11512,2,47.0
1130,18661,7,27.0
1131,15214,9,52.0
1132,13377,7,52.0
1133,14339,2,21.0
1134,16092,6,52.0
1135,17329,4,27.0
1136,16152,2,52.0
1137,12938,1,32.0
1138,14270,1,42.0
1139,12477,4,32.0
1140,21695,1,37.0
1142,14955,2,52.0
1143,16071,1,47.0
1144,18379,3,32.0
1145,13413,7,47.0
1146,15584,1,21.0
1147,10923,6,21.0
1148,12828,3,27.0
1149,17899,1,32.0
1150,22041,1,21.0
1151,12205,1,32.0
1152,14496,3,32.0
1153,17523,1,47.0
1154,24486,1,27.0
1155,16919,7,42.0
1157,15492,3,42.0
1159,15015,15,47.0
1160,14135,1,32.0
1161,15694,16,42.0
1162,15007,14,47.0
1164,14423,1,52.0
1165,12536,7,32.0
1166,13190,1,32.0
1167,14305,22,32.0
1168,15145,1,21.0
1169,13036,15,42.0
1170,23154,1,21.0
1171,18639,1,32.0
1173,19892,1,37.0
1178,16164,1,16.0
1179,14318,5,32.0
1180,20906,1,62.0
1181,17001,1,47.0
1182,17667,1,21.0
1183,16290,1,27.0
1184,17077,2,21.0
1185,17542,1,37.0
1186,17105,7,42.0
1187,13685,1,37.0
1188,24674,1,27.0
1189,18720,2,42.0
1190,13346,5,27.0
1193,13178,1,32.0
1194,19562,5,21.0
1195,15354,1,27.0
1196,12075,1,27.0
1198,13023,1,27.0
1199,20215,4,42.0
1200,14416,4,42.0
1201,14626,1,27.0
1202,10574,4,47.0
1203,15674,4,42.0
1204,16443,2,37.0
1205,12784,1,27.0
1207,12948,1,37.0
1208,14839,4,37.0
1210,20525,1,27.0
1211,18639,1,27.0
1212,14762,1,57.0
1213,18853,3,37.0
1214,14727,6,42.0
1215,12611,5,21.0
1216,20477,7,62.0
1217,18297,1,52.0
1218,14929,9,37.0
1219,15576,2,32.0
1220,14469,1,42.0
1221,14497,4,21.0
1222,19521,6,42.0
1223,14353,1,27.0
1224,12232,25,32.0
1225,19832,1,27.0
1226,15919,3,27.0
1227,13439,2,27.0
1228,15073,1,27.0
1229,13527,2,21.0
1230,15431,1,42.0
1231,19874,2,47.0
1233,19628,5,32.0
1234,20087,1,67.0
1235,18627,2,52.0
1236,13937,2,32.0
1237,18681,2,52.0
1239,12456,10,37.0
1240,19613,1,42.0
1241,11839,1,21.0
1242,12367,1,27.0
1243,16637,2,32.0
1244,20934,2,42.0
1246,17464,3,21.0
1247,14491,15,57.0
1248,16151,13,42.0
1249,22585,1,32.0
1250,13349,1,42.0
1251,21919,1,37.0
1252,19381,1,42.0
1253,13763,10,47.0
1254,11520,1,37.0
1257,21995,1,47.0
1258,19413,2,37.0
1259,13161,11,47.0
1260,15756,7,42.0
1261,12178,2,21.0
1262,21194,1,47.0
1263,13912,1,47.0
1264,17674,1,37.0
1265,17875,4,27.0
1266,14562,2,42.0
1267,21022,1,42.0
1269,17847,3,42.0
1270,22156,4,37.0
1271,12453,1,37.0
1272,12716,1,32.0
1273,22708,1,52.0
1274,17033,2,47.0
1275,18144,2,27.0
1277,12131,3,27.0
1278,20912,1,52.0
1279,14688,2,21.0
1280,24369,1,52.0
1281,14758,1,42.0
1282,12567,2,42.0
1283,15674,1,42.0
1284,14156,4,37.0
1285,14306,3,27.0
1286,14946,1,52.0
1287,18555,3,37.0
1288,18415,1,27.0
1289,13821,3,32.0
1290,17037,3,52.0
1291,20504,2,52.0
1292,19500,4,32.0
1293,23048,3,27.0
1294,15545,1,47.0
1295,17545,2,37.0
1296,7938,9,62.0
1298,13170,1,42.0
1299,12386,1,42.0
1300,13962,1,42.0
1301,21976,4,37.0
1302,12212,1,42.0
1303,16089,1,37.0
1304,16912,3,57.0
1305,18424,4,57.0
1306,19296,3,37.0
1307,19913,3,21.0
1308,14986,1,27.0
1309,15295,17,47.0
1310,18148,1,32.0
1311,12831,1,32.0
1312,18686,1,42.0
1313,14408,6,57.0
1314,11427,13,42.0
1315,13861,3,42.0
1316,18306,1,47.0
1317,14283,1,52.0
1318,16254,5,27.0
1319,15544,3,42.0
1320,13280,1,47.0
1321,14095,13,27.0
1322,14929,4,32.0
1323,13262,5,47.0
1324,15888,4,52.0
1325,15521,3,21.0
1326,13112,6,21.0
1327,20501,2,32.0
1329,13054,1,27.0
1330,15208,1,21.0
1332,16690,2,21.0
1334,10698,19,42.0
1335,19006,1,27.0
1336,12972,1,52.0
1337,15540,1,42.0
1339,14866,3,37.0
1340,14397,1,42.0
1341,18696,1,21.0
1342,18056,1,52.0
1343,15529,1,21.0
1344,12289,1,42.0
1346,14247,1,21.0
1347,13679,1,42.0
1348,16291,3,16.0
1349,14972,1,47.0
1350,14713,3,42.0
1351,13537,39,62.0
1352,17378,2,42.0
1353,17062,7,32.0
1354,13560,4,21.0
1355,14960,2,47.0
1356,14160,1,42.0
1358,11536,4,37.0
1359,16415,1,42.0
1360,15561,6,47.0
1361,16829,1,47.0
1362,20772,1,37.0
1364,13817,1,42.0
1365,17943,14,42.0
1366,16165,4,47.0
1367,19823,2,16.0
1368,16923,2,47.0
1369,11734,33,42.0
1370,24268,1,47.0
1371,12535,1,32.0
1372,14709,1,27.0
1373,25000,1,57.0
1374,12706,4,52.0
1375,20320,15,57.0
1376,14982,1,37.0
1377,14984,1,27.0
1378,15527,2,32.0
1379,20285,1,32.0
1380,13036,4,47.0
1381,13743,1,57.0
1382,18108,1,42.0
1384,13458,1,27.0
1385,15441,5,52.0
1386,15523,1,27.0
1387,19799,1,37.0
1388,13309,9,47.0
1389,14084,1,52.0
1390,14068,1,47.0
1391,11715,1,37.0
1392,19417,2,37.0
1393,14893,2,27.0
1394,12296,1,32.0
1395,21586,1,52.0
1396,14439,1,21.0
1397,18152,1,42.0
1398,20464,1,42.0
1399,14984,1,21.0
1401,19721,1,21.0
1402,21198,1,37.0
1403,16295,3,52.0
1404,13800,1,52.0
1405,18277,2,27.0
1406,23315,1,32.0
1407,21335,1,47.0
1408,19250,2,37.0
1409,18157,1,62.0
1410,25280,1,37.0
1412,16135,1,32.0
1413,15396,7,42.0
1414,14862,1,32.0
1415,15359,1,27.0
1416,15950,1,32.0
1417,16512,1,37.0
1418,19553,2,37.0
1419,16705,11,37.0
1424,13235,1,47.0
1425,15967,1,42.0
1426,22637,3,32.0
1427,10583,27,32.0
1428,18740,3,47.0
1429,17715,1,37.0
1430,18925,2,37.0
1431,15898,1,32.0
1432,13753,1,47.0
1433,12741,18,32.0
1434,14907,8,52.0
1435,15254,1,27.0
