114,1,14,42.0,0
115,0,0,37.0,1
116,1,1,57.0,0
117,0,3,42.0,1
120,1,3,32.0,0
121,1,6,32.0,0
122,1,6,32.0,0
123,1,1,47.0,0
124,0,1,47.0,1
125,1,2,37.0,0
126,1,1,32.0,0
127,2,2,57.0,0
128,1,3,21.0,0
129,0,4,47.0,1
130,1,1,32.0,0
131,1,1,32.0,0
132,1,16,52.0,0
133,1,1,27.0,0
134,1,1,52.0,0
137,1,11,37.0,0
138,0,0,42.0,1
139,0,0,62.0,1
140,3,8,42.0,1
141,1,2,47.0,0
142,1,3,37.0,0
143,0,0,21.0,1
144,0,0,37.0,1
145,1,7,32.0,0
147,0,0,21.0,1
148,0,2,52.0,1
149,1,1,42.0,0
152,0,1,21.0,1
153,1,2,47.0,0
154,0,1,32.0,1
155,0,0,27.0,1
157,2,18,47.0,0
159,1,1,27.0,0
160,1,1,32.0,0
161,1,2,27.0,0
162,2,5,37.0,0
163,0,0,42.0,1
165,1,2,32.0,0
166,0,0,42.0,1
167,1,1,62.0,0
168,1,3,42.0,0
169,1,1,27.0,0
170,1,8,32.0,0
171,1,3,52.0,0
172,1,16,37.0,0
173,1,1,42.0,0
174,0,0,47.0,1
175,0,0,27.0,1
176,1,1,42.0,1
181,1,7,47.0,0
182,0,0,52.0,1
183,1,1,67.0,0
184,0,0,27.0,1
185,1,7,42.0,1
187,1,4,47.0,0
188,0,0,21.0,1
189,1,5,57.0,1
190,1,4,32.0,0
191,1,1,42.0,0
192,1,3,42.0,0
193,0,2,42.0,1
194,1,4,27.0,0
195,0,0,21.0,1
196,1,1,42.0,0
197,2,6,37.0,0
198,1,6,42.0,0
199,1,1,47.0,0
202,3,11,52.0,0
204,0,0,42.0,1
205,2,5,42.0,0
206,1,2,52.0,0
207,2,17,47.0,0
208,1,2,37.0,0
210,1,2,37.0,0
212,1,4,42.0,0
213,0,0,32.0,1
214,1,3,27.0,0
215,1,1,52.0,1
216,1,1,21.0,0
217,0,5,32.0,1
218,1,1,37.0,0
220,1,1,27.0,0
221,2,3,42.0,1
222,1,2,37.0,0
223,1,1,32.0,0
224,1,2,42.0,0
225,1,1,47.0,0
226,0,0,47.0,1
228,1,2,27.0,0
229,1,7,37.0,0
230,0,0,27.0,1
231,1,6,21.0,0
232,0,0,21.0,1
233,1,2,42.0,0
234,1,1,16.0,0
235,0,0,27.0,1
236,2,7,52.0,0
237,1,3,47.0,0
238,1,1,52.0,0
239,0,0,42.0,1
240,1,3,37.0,0
241,1,1,32.0,0
242,1,1,52.0,0
243,1,1,52.0,0
244,1,1,37.0,0
245,0,0,21.0,1
246,1,4,27.0,0
247,1,8,37.0,0
248,0,1,42.0,1
249,1,5,27.0,0
250,0,0,27.0,1
252,1,1,42.0,0
254,0,0,32.0,1
255,1,1,21.0,0
256,0,0,42.0,1
257,1,2,42.0,0
258,1,8,52.0,1
259,1,7,42.0,0
260,2,3,21.0,0
261,0,1,52.0,1
262,0,0,47.0,1
263,1,1,21.0,0
264,1,1,32.0,0
265,1,1,37.0,1
266,2,2,62.0,0
267,1,1,42.0,0
268,1,1,16.0,0
269,0,0,27.0,1
270,0,5,47.0,1
272,0,1,32.0,1
274,0,2,21.0,1
275,2,2,62.0,0
276,1,1,52.0,0
277,0,0,52.0,1
278,0,0,37.0,1
280,1,2,52.0,0
281,0,0,32.0,1
282,2,7,37.0,0
283,0,0,21.0,1
284,0,2,37.0,1
285,1,1,52.0,0
286,1,5,57.0,0
287,0,0,42.0,1
288,1,1,37.0,0
289,1,1,37.0,0
290,0,1,57.0,1
291,0,5,52.0,1
293,1,1,21.0,0
294,1,1,52.0,0
295,1,1,32.0,0
296,2,3,42.0,0
298,0,0,37.0,1
299,0,2,52.0,1
301,1,1,32.0,0
303,0,1,52.0,1
304,1,1,27.0,0
305,1,1,21.0,0
306,0,0,37.0,1
307,2,2,21.0,0
308,0,0,37.0,1
309,0,0,37.0,1
310,1,2,21.0,0
312,1,1,27.0,0
313,0,0,42.0,1
314,0,0,42.0,1
315,1,25,27.0,0
316,0,1,42.0,1
317,1,4,42.0,0
318,0,0,37.0,1
319,2,4,42.0,1
320,0,0,37.0,1
321,3,4,42.0,0
322,1,17,37.0,0
326,0,0,42.0,1
327,1,3,37.0,0
328,1,3,32.0,0
329,1,1,37.0,0
330,0,0,21.0,1
331,1,35,21.0,0
332,1,37,42.0,0
333,1,2,32.0,0
334,1,2,37.0,0
335,0,5,42.0,1
336,1,2,47.0,0
337,1,2,42.0,1
339,0,0,32.0,1
341,0,1,37.0,1
342,1,6,57.0,0
343,1,4,27.0,0
344,1,6,32.0,0
345,1,7,32.0,0
346,0,0,27.0,1
347,1,4,52.0,0
348,1,4,21.0,0
349,1,14,32.0,0
350,2,3,37.0,0
352,1,1,37.0,0
353,1,5,21.0,1
354,1,1,57.0,0
355,0,3,47.0,1
356,0,0,37.0,1
357,1,3,37.0,0
358,1,2,57.0,0
359,1,10,37.0,0
360,0,0,32.0,1
362,0,0,27.0,1
363,1,2,37.0,0
364,1,5,37.0,0
367,1,2,32.0,0
368,1,1,42.0,0
369,0,0,32.0,1
370,1,1,37.0,0
371,1,4,47.0,0
372,1,2,37.0,0
373,0,0,57.0,1
375,1,7,32.0,0
376,1,1,27.0,0
377,1,1,62.0,0
378,1,1,32.0,0
379,2,9,57.0,1
380,0,0,32.0,1
381,0,1,37.0,1
382,0,0,47.0,1
383,1,6,27.0,0
384,1,82,52.0,0
387,2,21,47.0,0
389,1,1,27.0,0
391,0,0,32.0,1
393,0,1,42.0,1
394,0,11,67.0,1
396,0,0,47.0,1
397,0,0,42.0,1
398,1,2,21.0,0
399,0,1,32.0,1
400,0,0,52.0,1
401,1,2,32.0,0
403,0,1,37.0,1
404,1,3,42.0,0
405,1,3,21.0,0
406,0,0,37.0,1
407,1,1,37.0,0
408,1,1,42.0,0
409,1,2,27.0,0
410,1,14,27.0,0
411,0,1,42.0,1
412,0,2,47.0,1
413,0,0,42.0,1
414,0,1,47.0,1
415,1,5,52.0,0
416,1,3,47.0,0
417,1,1,27.0,0
418,1,1,32.0,0
419,1,13,32.0,0
420,2,5,42.0,0
421,2,14,52.0,0
422,1,1,32.0,0
423,1,2,57.0,0
424,1,7,27.0,0
425,0,3,62.0,1
426,1,4,32.0,0
428,1,5,47.0,0
430,1,1,37.0,0
431,1,1,27.0,0
432,2,8,37.0,0
433,1,1,27.0,0
434,1,3,27.0,0
435,0,0,47.0,1
436,0,0,57.0,1
437,1,3,42.0,0
438,1,3,37.0,0
439,0,1,16.0,1
440,1,1,57.0,0
441,1,1,21.0,0
442,1,17,52.0,0
443,1,16,32.0,0
444,0,0,47.0,1
445,1,2,32.0,0
446,1,1,52.0,0
447,1,1,21.0,0
448,0,0,47.0,1
449,1,2,32.0,0
450,1,1,47.0,0
451,1,2,21.0,1
452,1,1,21.0,0
453,1,1,27.0,0
454,0,0,37.0,1
455,1,3,42.0,0
456,0,3,32.0,1
457,0,0,32.0,1
459,1,1,32.0,0
460,1,1,42.0,0
461,1,9,47.0,0
462,1,1,42.0,0
463,1,10,47.0,0
464,1,1,42.0,0
465,1,1,27.0,0
467,0,0,37.0,1
468,2,4,47.0,0
469,0,1,27.0,1
470,1,1,57.0,0
473,1,1,27.0,0
474,1,2,57.0,0
475,0,5,57.0,1
476,2,22,57.0,0
477,1,2,47.0,0
478,1,2,37.0,1
479,0,0,37.0,1
480,1,1,42.0,0
481,1,9,57.0,0
482,1,9,37.0,0
483,1,22,32.0,0
484,1,1,27.0,0
485,0,0,32.0,1
486,1,31,32.0,0
487,1,2,52.0,0
488,0,0,32.0,1
489,2,4,42.0,0
490,0,2,32.0,1
491,0,0,32.0,1
492,1,2,37.0,0
493,0,0,32.0,1
494,0,2,47.0,1
495,1,3,37.0,0
497,1,3,42.0,0
498,1,1,21.0,0
499,1,1,32.0,0
500,2,3,37.0,0
501,1,1,37.0,0
503,1,2,32.0,0
505,1,1,47.0,0
506,1,1,52.0,0
507,1,7,32.0,0
508,0,0,47.0,1
510,1,9,27.0,0
512,1,2,42.0,0
514,1,2,37.0,0
515,1,12,52.0,0
517,1,3,42.0,0
518,0,1,52.0,1
520,0,0,21.0,1
521,1,4,27.0,0
522,1,1,47.0,0
523,1,1,37.0,1
524,0,0,37.0,1
525,0,0,27.0,1
527,1,1,42.0,0
528,1,2,37.0,0
529,1,2,37.0,0
530,1,4,21.0,0
531,1,5,47.0,0
532,1,1,42.0,0
533,1,2,62.0,0
534,0,0,21.0,1
535,0,0,37.0,1
536,0,2,32.0,1
537,0,0,21.0,1
538,0,0,52.0,1
539,0,2,37.0,1
540,0,1,32.0,1
541,1,1,57.0,0
542,0,0,47.0,1
543,1,2,37.0,0
544,0,0,42.0,1
546,1,1,27.0,0
548,2,4,27.0,0
549,1,18,52.0,0
550,1,1,27.0,0
551,1,21,37.0,0
553,0,0,21.0,1
554,1,3,42.0,0
555,1,3,42.0,0
556,0,0,42.0,1
557,1,6,37.0,0
560,0,0,37.0,1
561,1,1,21.0,0
562,1,1,37.0,0
563,1,1,32.0,0
564,2,7,27.0,0
567,0,0,21.0,1
569,1,1,21.0,0
570,0,0,21.0,1
571,1,1,27.0,0
572,1,1,32.0,0
573,0,4,47.0,1
574,0,1,32.0,1
575,0,0,42.0,1
576,1,1,27.0,0
577,3,15,52.0,1
578,0,0,32.0,1
579,1,1,47.0,0
580,0,4,57.0,1
581,1,2,37.0,0
582,1,1,32.0,0
583,1,5,42.0,0
584,0,0,32.0,1
585,0,0,57.0,1
586,1,5,27.0,0
587,0,0,37.0,1
588,2,4,32.0,0
589,1,6,37.0,0
590,1,3,21.0,0
591,0,2,21.0,1
592,1,5,47.0,0
593,1,4,27.0,0
594,1,5,47.0,0
595,1,1,37.0,0
596,1,1,37.0,0
597,1,1,27.0,0
598,0,0,42.0,1
601,0,1,32.0,1
602,0,0,37.0,1
603,1,3,37.0,0
604,0,1,27.0,1
606,1,4,37.0,0
607,0,0,27.0,1
608,0,0,52.0,1
609,1,4,37.0,0
610,1,14,37.0,0
611,1,1,42.0,0
612,0,0,47.0,1
613,2,15,37.0,0
614,0,0,21.0,1
615,1,4,42.0,0
616,0,0,37.0,1
618,0,1,47.0,1
619,1,1,27.0,0
620,1,1,57.0,0
622,1,1,37.0,0
623,0,0,21.0,1
624,1,3,37.0,0
625,0,0,32.0,1
626,1,1,37.0,0
627,0,0,52.0,1
628,1,7,32.0,0
629,1,4,27.0,0
630,0,2,42.0,1
631,1,1,16.0,0
632,1,2,42.0,0
633,0,0,42.0,1
634,1,4,37.0,0
635,2,4,52.0,1
636,1,1,32.0,0
637,1,1,47.0,0
638,2,6,47.0,1
641,0,0,42.0,1
642,1,4,32.0,0
644,0,0,52.0,1
645,1,7,32.0,0
647,0,0,42.0,1
648,1,1,27.0,0
649,1,17,37.0,0
650,1,3,27.0,0
651,1,1,57.0,0
653,1,11,37.0,0
654,1,12,37.0,0
655,1,1,21.0,0
656,0,1,42.0,1
657,2,5,32.0,0
658,1,1,37.0,0
659,1,2,27.0,0
660,1,1,27.0,0
661,1,5,52.0,0
662,1,1,27.0,0
664,2,3,37.0,0
665,1,2,42.0,0
666,1,1,32.0,0
669,1,5,42.0,0
670,0,1,57.0,1
671,2,4,32.0,0
672,1,1,27.0,0
673,2,4,47.0,1
674,1,3,42.0,0
675,0,0,32.0,1
676,1,7,37.0,0
677,1,6,42.0,0
678,0,0,47.0,1
680,1,1,16.0,0
681,0,5,47.0,1
682,0,0,47.0,1
683,0,0,42.0,1
684,1,5,37.0,0
685,0,0,21.0,1
686,0,0,42.0,1
687,1,8,27.0,0
688,0,0,57.0,1
689,1,1,37.0,0
690,1,4,52.0,0
691,1,2,27.0,0
692,1,3,21.0,0
693,0,0,47.0,1
694,1,1,27.0,0
695,0,0,27.0,1
696,0,0,27.0,1
698,0,0,37.0,1
699,2,22,27.0,0
701,0,1,32.0,1
702,0,1,32.0,1
704,1,2,37.0,0
705,1,4,27.0,0
706,1,1,37.0,0
708,1,8,42.0,0
709,0,1,37.0,1
710,1,1,21.0,0
711,1,5,27.0,0
712,1,2,37.0,0
714,1,1,21.0,0
715,0,0,21.0,1
717,0,0,52.0,1
718,1,1,32.0,0
719,0,2,47.0,1
720,1,1,27.0,0
721,2,22,57.0,0
722,1,4,32.0,0
723,0,0,52.0,1
724,2,7,47.0,0
727,1,1,42.0,0
728,0,0,42.0,1
729,0,0,37.0,1
730,0,0,52.0,1
731,1,1,21.0,0
733,1,2,21.0,0
734,1,5,37.0,0
735,0,0,37.0,1
736,2,5,42.0,0
737,1,3,32.0,0
738,1,5,37.0,0
740,2,4,42.0,1
741,1,1,32.0,0
744,1,3,27.0,0
745,0,2,42.0,1
746,0,0,32.0,1
747,0,0,27.0,1
748,1,7,37.0,0
749,1,1,32.0,0
751,1,23,42.0,0
752,1,2,27.0,0
754,0,8,42.0,1
755,1,1,67.0,0
758,1,3,47.0,0
759,0,0,42.0,1
760,0,0,57.0,1
761,1,2,37.0,0
763,2,3,27.0,0
764,0,0,47.0,1
765,1,2,42.0,0
766,0,1,32.0,1
767,1,3,27.0,0
768,0,0,,1
770,1,14,47.0,0
771,1,2,32.0,0
772,1,1,42.0,0
773,1,5,37.0,0
774,0,0,62.0,1
775,2,6,27.0,0
776,2,4,37.0,0
777,1,3,52.0,0
778,0,0,42.0,1
779,0,1,21.0,1
780,0,1,47.0,1
781,1,1,21.0,0
782,0,0,27.0,1
783,1,16,32.0,0
785,0,0,37.0,1
786,0,2,32.0,1
787,1,6,37.0,0
788,1,4,27.0,0
789,0,0,27.0,1
790,0,4,57.0,1
791,1,1,21.0,0
792,2,4,27.0,0
793,1,1,32.0,0
794,1,7,32.0,0
795,1,8,37.0,1
797,3,15,37.0,0
798,1,5,32.0,0
799,1,5,42.0,0
800,0,1,37.0,1
801,1,4,27.0,0
802,0,0,47.0,1
803,1,6,52.0,0
804,1,5,21.0,0
805,1,8,37.0,1
806,2,3,32.0,0
807,0,2,37.0,1
808,1,1,32.0,0
809,1,1,37.0,0
810,1,1,42.0,0
811,1,3,37.0,0
812,0,0,47.0,1
813,1,1,37.0,0
814,1,2,27.0,0
815,1,6,42.0,0
816,0,0,42.0,1
818,1,2,27.0,0
819,1,1,52.0,0
820,1,4,42.0,0
821,1,6,42.0,0
822,2,8,47.0,0
823,1,1,52.0,0
824,1,4,62.0,0
825,1,2,32.0,0
826,0,0,32.0,1
827,0,0,52.0,1
828,1,1,42.0,0
829,1,1,37.0,0
830,0,0,42.0,1
831,0,0,21.0,1
832,1,3,37.0,0
833,1,1,27.0,0
834,0,2,57.0,1
835,1,1,42.0,0
836,0,0,27.0,1
837,1,1,32.0,0
838,0,0,27.0,1
839,0,0,27.0,1
840,1,2,21.0,0
841,1,5,52.0,0
844,1,1,27.0,1
846,1,2,67.0,0
847,1,1,57.0,0
848,1,1,52.0,0
849,1,1,27.0,0
850,1,1,37.0,0
851,1,1,47.0,0
852,2,3,52.0,0
853,0,0,21.0,1
854,1,3,32.0,0
855,1,2,27.0,0
857,0,3,37.0,1
858,1,3,42.0,0
859,0,0,57.0,1
860,0,0,21.0,1
861,1,5,62.0,0
862,1,8,32.0,0
863,1,1,47.0,0
864,1,2,57.0,0
865,1,2,37.0,0
866,0,0,21.0,1
867,1,1,37.0,0
868,0,0,47.0,1
869,0,0,21.0,1
870,1,7,32.0,0
871,0,0,27.0,1
872,1,1,42.0,0
873,0,3,47.0,1
874,1,14,47.0,0
875,1,2,32.0,0
876,1,1,42.0,0
877,0,0,27.0,1
878,1,4,37.0,0
879,0,0,32.0,1
880,0,0,42.0,1
881,0,0,52.0,1
882,2,7,37.0,0
883,0,2,37.0,1
884,1,1,37.0,0
885,1,4,37.0,0
886,1,8,27.0,0
887,0,0,37.0,1
888,1,1,27.0,0
891,0,2,42.0,1
892,1,2,37.0,0
893,1,1,62.0,0
894,1,3,52.0,0
895,0,0,42.0,1
896,1,2,37.0,0
898,1,15,42.0,0
899,1,3,27.0,0
900,1,3,42.0,0
903,1,3,32.0,0
904,1,2,47.0,0
905,1,1,47.0,0
906,1,1,21.0,0
907,1,1,27.0,0
908,0,5,52.0,1
909,1,1,42.0,0
913,0,0,27.0,1
914,0,0,32.0,1
915,0,1,47.0,1
916,0,0,27.0,1
917,1,3,37.0,0
918,1,9,47.0,0
919,1,3,42.0,0
920,1,4,32.0,0
921,1,1,37.0,0
923,0,0,57.0,1
924,1,7,52.0,0
925,0,0,37.0,1
926,1,15,52.0,0
927,1,6,27.0,0
928,2,11,42.0,0
929,0,0,27.0,1
930,0,0,42.0,1
931,1,3,57.0,0
932,2,2,21.0,0
933,1,20,42.0,0
934,0,0,37.0,1
936,1,11,42.0,0
937,0,0,52.0,1
938,0,0,32.0,1
939,1,1,57.0,0
940,0,1,47.0,1
941,2,8,42.0,0
942,0,1,21.0,1
943,0,0,52.0,1
944,0,0,37.0,1
945,0,0,37.0,1
946,0,0,21.0,1
947,1,1,27.0,0
948,0,2,52.0,1
949,0,0,21.0,1
950,1,7,42.0,0
951,0,1,32.0,1
952,1,1,47.0,0
953,0,4,27.0,1
954,0,0,37.0,1
956,1,3,57.0,0
957,0,9,52.0,1
958,0,0,42.0,1
959,0,1,37.0,1
960,1,2,21.0,0
961,1,1,37.0,0
963,0,0,32.0,1
964,0,2,21.0,1
965,0,4,47.0,1
966,1,9,47.0,0
967,1,4,42.0,0
968,0,0,37.0,1
970,0,0,52.0,1
971,1,1,32.0,0
972,1,2,27.0,0
973,1,2,21.0,0
974,1,1,32.0,0
975,1,1,32.0,0
976,1,3,37.0,0
977,1,9,52.0,0
978,0,0,27.0,1
979,0,0,32.0,1
980,0,0,42.0,1
982,1,3,57.0,0
984,2,7,21.0,0
985,1,1,32.0,0
986,1,2,27.0,0
987,1,1,42.0,0
988,1,2,21.0,0
989,1,2,37.0,0
990,1,2,21.0,0
991,1,6,47.0,0
992,1,2,21.0,0
993,1,1,32.0,0
994,0,0,37.0,1
995,0,0,52.0,1
996,1,2,42.0,0
997,0,0,27.0,1
998,1,1,27.0,0
999,1,1,42.0,0
1000,1,2,47.0,0
1001,1,1,27.0,0
1005,0,1,47.0,1
1006,1,1,74.5,0
1007,1,8,52.0,0
1008,0,0,32.0,1
1009,2,12,27.0,0
1011,1,3,37.0,0
1012,0,0,47.0,1
1013,1,3,27.0,0
1014,1,3,42.0,0
1015,0,0,52.0,1
1016,1,1,32.0,0
1017,2,4,47.0,0
1018,1,2,32.0,0
1019,1,2,21.0,0
1020,1,7,32.0,0
1021,0,1,37.0,1
1022,1,1,42.0,0
1023,0,0,42.0,1
1024,1,12,47.0,0
1025,0,1,37.0,1
1026,1,9,47.0,0
1027,1,4,52.0,0
1028,1,14,32.0,0
1029,0,0,37.0,1
1030,1,4,37.0,0
1031,1,1,57.0,0
1032,1,1,52.0,0
1033,1,1,32.0,0
1034,0,0,37.0,1
1036,1,2,37.0,0
1037,1,1,62.0,0
1038,1,1,52.0,0
1039,0,0,27.0,1
1041,0,6,37.0,1
1042,1,1,52.0,0
1043,0,0,21.0,1
1044,0,0,52.0,1
1045,1,2,32.0,0
1046,1,1,47.0,0
1047,1,1,32.0,0
1048,1,5,32.0,0
1049,1,6,42.0,1
1050,1,2,27.0,0
1051,0,1,32.0,1
1052,1,1,47.0,0
1053,1,8,47.0,0
1054,0,2,42.0,1
1057,0,6,57.0,1
1058,1,1,32.0,0
1059,0,0,32.0,1
1061,0,0,42.0,1
1064,0,0,47.0,1
1065,1,1,47.0,0
1066,1,2,21.0,0
1068,1,8,37.0,0
1069,1,1,21.0,0
1071,0,0,42.0,1
1072,1,1,37.0,0
1073,0,0,27.0,1
1074,0,1,32.0,1
1075,1,4,21.0,0
1076,1,2,74.5,0
1077,2,6,37.0,0
1078,0,1,32.0,1
1079,1,4,37.0,0
1080,1,25,27.0,0
1081,0,1,32.0,1
1082,1,3,42.0,0
1084,0,0,27.0,1
1085,1,1,21.0,0
1086,0,1,57.0,1
1087,1,7,32.0,0
1088,1,1,32.0,0
1089,1,1,37.0,0
1090,1,1,21.0,0
1091,0,1,27.0,1
1093,1,1,27.0,0
1095,0,0,42.0,1
1096,1,2,52.0,0
1097,1,1,32.0,0
1098,0,0,27.0,1
1099,1,7,57.0,0
1100,0,0,21.0,1
1101,1,9,27.0,0
1102,1,5,42.0,0
1105,1,1,37.0,0
1106,1,8,57.0,0
1107,1,1,32.0,0
1108,1,2,42.0,0
1109,0,0,32.0,1
1110,1,1,27.0,0
1112,2,5,42.0,1
1113,0,3,42.0,1
1114,0,0,21.0,1
1115,1,1,32.0,0
1116,1,6,32.0,0
1117,0,0,42.0,1
1118,1,2,32.0,0
1119,0,0,37.0,1
1120,1,10,74.5,0
1121,2,5,37.0,1
1122,1,1,42.0,0
1123,1,1,52.0,0
1124,0,0,16.0,1
1125,0,8,47.0,1
1126,0,0,27.0,1
1127,0,0,42.0,1
1128,0,1,27.0,1
1129,1,2,47.0,0
1130,1,7,27.0,0
1131,2,8,52.0,1
1132,1,6,52.0,1
1133,1,2,21.0,0
1134,1,5,52.0,1
1135,1,4,27.0,0
1136,1,2,52.0,0
1137,1,1,32.0,0
1138,1,1,42.0,0
1139,1,4,32.0,0
1140,1,1,37.0,0
1142,0,1,52.0,1
1143,1,1,47.0,0
1144,1,3,32.0,0
1145,1,7,47.0,0
1146,1,1,21.0,0
1147,1,6,21.0,0
1148,1,2,27.0,1
1149,0,0,32.0,1
1150,0,0,21.0,1
1151,0,0,32.0,1
1152,1,3,32.0,0
1153,0,0,47.0,1
1154,1,1,27.0,0
1155,1,7,42.0,0
1157,1,3,42.0,0
1159,1,15,47.0,0
1160,1,1,32.0,0
1161,1,16,42.0,0
1162,1,14,47.0,0
1164,0,0,52.0,1
1165,0,6,32.0,1
1166,0,0,32.0,1
1167,1,22,32.0,0
1168,1,1,21.0,0
1169,2,15,42.0,0
1170,1,1,21.0,0
1171,0,0,32.0,1
1173,0,0,37.0,1
1178,0,0,16.0,1
1179,1,5,32.0,0
1180,0,0,62.0,1
1181,1,1,47.0,0
1182,1,1,21.0,0
1183,1,1,27.0,0
1184,1,2,21.0,0
1185,0,0,37.0,1
1186,1,7,42.0,0
1187,1,1,37.0,0
1188,1,1,27.0,0
1189,0,1,42.0,1
1190,1,5,27.0,0
1193,1,1,32.0,0
1194,1,5,21.0,0
1195,0,0,27.0,1
1196,1,1,27.0,0
1198,0,0,27.0,1
1199,1,4,42.0,0
1200,0,3,42.0,1
1201,1,1,27.0,0
1202,0,3,47.0,1
1203,1,4,42.0,0
1204,0,1,37.0,1
1205,1,1,27.0,0
1207,0,0,37.0,1
1208,1,4,37.0,0
1210,1,1,27.0,0
1211,0,0,27.0,1
1212,1,1,57.0,0
1213,1,3,37.0,0
1214,0,5,42.0,1
1215,1,5,21.0,0
1216,0,6,62.0,1
1217,1,1,52.0,0
1218,1,9,37.0,0
1219,1,2,32.0,0
1220,0,0,42.0,1
1221,2,4,21.0,0
1222,0,5,42.0,1
1223,1,1,27.0,0
1224,2,25,32.0,0
1225,1,1,27.0,0
1226,1,3,27.0,0
1227,1,2,27.0,0
1228,1,1,27.0,0
1229,0,1,21.0,1
1230,0,0,42.0,1
1231,1,2,47.0,0
1233,1,5,32.0,0
1234,0,0,67.0,1
1235,0,1,52.0,1
1236,1,2,32.0,0
1237,0,1,52.0,1
1239,2,9,37.0,1
1240,1,1,42.0,0
1241,1,1,21.0,0
1242,0,0,27.0,1
1243,1,2,32.0,0
1244,1,2,42.0,0
1246,0,2,21.0,1
1247,1,15,57.0,0
1248,1,13,42.0,0
1249,0,0,32.0,1
1250,0,0,42.0,1
1251,0,0,37.0,1
1252,0,0,42.0,1
1253,1,10,47.0,0
1254,0,0,37.0,1
1257,1,1,47.0,0
1258,1,2,37.0,0
1259,2,10,47.0,1
1260,1,7,42.0,0
1261,1,2,21.0,0
1262,1,1,47.0,0
1263,0,0,47.0,1
1264,0,0,37.0,1
1265,1,4,27.0,0
1266,0,1,42.0,1
1267,0,0,42.0,1
1269,0,2,42.0,1
1270,1,4,37.0,0
1271,1,1,37.0,0
1272,0,0,32.0,1
1273,1,1,52.0,0
1274,1,1,47.0,1
1275,1,1,27.0,1
1277,1,3,27.0,0
1278,0,0,52.0,1
1279,0,1,21.0,1
1280,1,1,52.0,0
1281,1,1,42.0,0
1282,0,1,42.0,1
1283,0,0,42.0,1
1284,0,3,37.0,1
1285,1,3,27.0,0
1286,1,1,52.0,0
1287,0,2,37.0,1
1288,1,1,27.0,0
1289,1,3,32.0,0
1290,0,2,52.0,1
1291,1,2,52.0,0
1292,1,4,32.0,0
1293,0,2,27.0,1
1294,0,0,47.0,1
1295,1,2,37.0,0
1296,1,9,62.0,0
1298,1,1,42.0,0
1299,0,0,42.0,1
1300,1,1,42.0,0
1301,0,3,37.0,1
1302,1,1,42.0,0
1303,0,0,37.0,1
1304,0,2,57.0,1
1305,1,4,57.0,0
1306,1,3,37.0,0
1307,1,3,21.0,0
1308,0,0,27.0,1
1309,1,16,47.0,1
1310,1,1,32.0,0
1311,0,0,32.0,1
1312,0,0,42.0,1
1313,1,6,57.0,0
1314,1,13,42.0,0
1315,0,2,42.0,1
1316,0,0,47.0,1
1317,1,1,52.0,0
1318,2,5,27.0,0
1319,2,3,42.0,0
1320,0,0,47.0,1
1321,1,13,27.0,0
1322,1,4,32.0,0
1323,1,5,47.0,0
1324,1,4,52.0,0
1325,0,2,21.0,1
1326,1,6,21.0,0
