2013-05-26,OttawaRaceWeekend,OTTAWAHALF-MARATHON-DEMI-MARATHON
2013-05-26,OttawaRaceWeekend,OTTAWAMARATHON
2013-05-26,TorontoWomen'sHalfMarathon&5K,HALFMARATHON
2013-05-26,TriathlonDuathlond'Oka,TRIAHTLON
2013-05-26,TriathlonDuathlond'Oka,DUATHLON
2013-06-01,DefiPhysioExtradeTerrebonne,5KM
2013-06-01,DefiPhysioExtradeTerrebonne,DEFIDESENTREPRISES
2013-06-01,DefiPhysioExtradeTerrebonne,10KM
2013-06-01,Ironman70.3Hawaii,OVERALL
2013-06-01,MudHeroOttawa,6KMOBSTACLECOURSEANDMUDRUN
2013-06-02,BeatBeethoven8KmRun,8KM
2013-06-02,BreadandHoneyRaces,5KM
2013-06-02,Coursed'etedesilesdeBoucherville,10KMCOURSE
2013-06-02,Coursed'etedesilesdeBoucherville,21.1KMCOURSE
2013-06-02,Coursed'etedesilesdeBoucherville,5KMCOURSE
2013-06-02,CoursedelaBatailledesPlaines,10KM
2013-06-02,DefiVincentRoy,10KM
2013-06-02,DéfiTri-O-Lacs,10KM
2013-06-02,DéfiTri-O-Lacs,5KM
2013-06-02,DéfiTri-O-Lacs,2KM
2013-06-02,SubaruMiltonTriathlon,SPRINTTRIATHLON
2013-06-02,TriathlondeJoliette,COUPEDUQUEBECTRIATHLONSPRINTRIVIERE
2013-06-02,TriathlondeJoliette,COUPEDUQUEBECDUATHLONSPRINT
2013-06-02,VertleRaid-TRAILLaCliniqueDuCoureur,10KM
2013-06-02,VertleRaid-TRAILLaCliniqueDuCoureur,5KM
2013-06-08,BarrhavenRunforRoger'sHouse,10K
2013-06-08,MultiSportCanadaTriathlonSeriesBinbrook,TRIATHLON
2013-06-08,OttawaRiverTriathlon&Duathlon,SPRINTTRIATHLON
2013-06-08,Triathlon/DuathlonMont-Tremblant,DUATHLONOLYMPIQUE
2013-06-08,Triathlon/DuathlonMont-Tremblant,DUATHLONSPRINT
2013-06-09,8thAnnualRunWalk4PatrickFamilyFest,HALFMARATHON
2013-06-09,DefiDeux-Montagnes,10KM
2013-06-09,DefiDeux-Montagnes,5K
2013-06-09,DefiTriathlonOptimistedeLachine,TRIATHLONGROUPED'AGE
2013-06-09,DemimarathondespompiersdeShawinigan,21KM
2013-06-09,DemimarathondespompiersdeShawinigan,10KM
2013-06-09,DemimarathondespompiersdeShawinigan,5KM
2013-06-09,LaGrandeVireedesSentiersSt-Bruno,5KM
2013-06-09,LaGrandeVireedesSentiersSt-Bruno,20KM
2013-06-09,LaGrandeVireedesSentiersSt-Bruno,10KM
2013-06-09,LaGrandeVireedesSentiersSt-Bruno,1KM
2013-06-15,MetConBlueAdventureRace,5K
2013-06-15,MudHeroMontreal,6KM
2013-06-15,SubaruGuelphLakeISprintTriathlon&Duathlon,SPRINTDUATHLON
2013-06-15,TorontoPearsonRunwayRun,5K
2013-06-15,TourduLacBrome,5KMROUTE
2013-06-15,TourduLacBrome,22.2KMCHEMINDECAMPAGNE
2013-06-15,TourduLacBrome,9KMTRAIL
2013-06-15,TriathlonFBLDrummondville,TRIATHLONSPRINT
2013-06-15,TriathlonFBLDrummondville,DUATHLON
2013-06-15,TriathlonFBLDrummondville,TRIATHLONOLYMPIQUE
2013-06-15,TriathlonFBLDrummondville,MINITRIATHLON
2013-06-15,TriathlonLacBeauport,TRIATHLON
2013-06-15,TriathlonLacBeauport,DUATHLON
2013-06-16,BarrieHalfMarathon,HALFMARATHON
2013-06-16,Defidesescaliers,13KM
2013-06-16,Defidesescaliers,SPRINTEUR
2013-06-16,Defidesescaliers,19KM
2013-06-16,Defidesescaliers,GRIMPEUR
2013-06-16,LaFouleedesParcs,10KM
2013-06-16,LaFouleedesParcs,5KMPOUSSETTES
2013-06-16,LaFouleedesParcs,1KM
2013-06-16,LaFouleedesParcs,5KM
2013-06-16,ManitobaMarathon,MARATHON
2013-06-16,ManitobaMarathon,HALFMARATHON
2013-06-16,SaundersSubaruVictoriaTriathlon,HALFIRON
2013-06-16,TourduLacBrome,10KMROUTE
2013-06-16,TourduLacBrome,20KMROUTE
2013-06-16,TourduLacBrome,CHALLENGEMARATHON
2013-06-22,LeDefiBeauceron,21KM
2013-06-22,LeDefiBeauceron,10KM
2013-06-22,Sports4Emilie’sRun,5KM
2013-06-22,Triathlon-DuathlonTrois-Rivieres,TRIATHLONSPRINT
2013-06-22,Triathlon-DuathlonTrois-Rivieres,DUATHLONSPRINT
2013-06-23,IronmanMont-Tremblant70.3,70.3RESULTS
2013-06-23,IronmanSyracuse70.3,OVERALLRESULTS
2013-06-23,MultiSportCanadaTriathlonSeriesWellandTri/Du&Give-It-A-Tri,HALFIRONTRIATHLON
2013-06-23,ScotiabankVancouverHalfMarathon,HALFMARATHON
2013-06-29,DemiMarathondeSherbrooke,DEMI-MARATHON
2013-06-29,DemiMarathondeSherbrooke,10KM
2013-06-29,DemiMarathondeSherbrooke,5KM
2013-06-29,PrideandRemembranceRun,5KM
2013-06-29,TupperLakeTinmanTriathlon,TINMANTRIATHLON
2013-06-29,TupperLakeTinmanTriathlon,SPRINTTRIATHLON
2013-06-30,TriathlonAcademieSte-Therese/VilledeBlainville,SPRINT
2013-06-30,TriathlonVictoriaville,DUATHLONSPRINT
2013-06-30,TriathlonVictoriaville,TRIATHLONOLYMPIQUE
2013-06-30,TriathlonVictoriaville,TRIATHLONSPRINT
2013-07-01,CGCOttawaGameofLife5K&10KRun/Walk,5KM
2013-07-01,CGCOttawaGameofLife5K&10KRun/Walk,10KM
2013-07-06,CourseduFestivalChampetredeSaint-Thecle,10KM
2013-07-06,MikeCollingwoodMeechLakeTriathlon,TRIATHLON
2013-07-06,MudHeroHalifax,OVERALL
2013-07-06,TriathlondeGatineau,QCETCFNCTRIATHLONOLYMPIQUE
2013-07-06,TriathlondeGatineau,AGSPRINTDUATHLON
2013-07-06,TriathlondeGatineau,QCDUATHLONOLYMPIQUE
2013-07-06,TriathlondeSaguenay,DUATHLONOLYMPIQUE
2013-07-06,TriathlondeSaguenay,TRIATHLONOLYMPIQUE
2013-07-07,Fortdanslacourse,10KM
2013-07-07,Fortdanslacourse,5KM
2013-07-13,BushtukahBringontheBay3KOpenWaterSwim,3K
2013-07-13,KneeKnackeringNorthShoreTrailRun,30MILES
2013-07-13,OttawaBicycleClubGrandPrix,SENIORMEN3
2013-07-13,TriathlonduLac-Delage,TRIATHLONSPRINT
2013-07-13,TriathlonduLac-Delage,DUATHLONSPRINT
2013-07-13,VertleRaid-QuebecMegaTrail,5KM
2013-07-13,VertleRaid-QuebecMegaTrail,10KM
2013-07-13,VertleRaid-QuebecMegaTrail,42KMSOLO
2013-07-13,VertleRaid-QuebecMegaTrail,25KM
2013-07-14,ChallengeO2Merrell,TRIATHLONOLYMPIQUE
2013-07-14,ChallengeO2Merrell,DUATHLONOLYMPIQUE
2013-07-14,ChallengeO2Merrell,CHALLENGEO2
2013-07-14,ChallengeO2Merrell,TRIATHLONSPRINT
2013-07-14,DefidesDamesdeCoeur,10KM
2013-07-14,"GrahamBeasleyTriathlon,Duathlon&Relays",SPRINTTRIATHLON
2013-07-20,AcrossTheLakeSwim,2.1KMSWIM
2013-07-21,Cyclo-orford,100KM
2013-07-21,Cyclo-orford,50KM
2013-07-21,LindsayMilkRun,10KM
2013-07-21,TheFriendlyMasseyMarathon,MARATHON
2013-07-21,TheFriendlyMasseyMarathon,HALFMARATHON
2013-07-21,TriathlonVerdun,TRIATHLONSPRINT
2013-07-21,TriathlonVerdun,MINITRIATHLON
2013-07-21,TriathlonVerdun,DUATHLON
2013-07-27,Festi-beachduLacalaTortue,10KM
2013-07-27,Festi-beachduLacalaTortue,21KM
2013-07-27,Festi-beachduLacalaTortue,5KM
2013-07-28,IronmanLakePlacid,OVERALL
2013-07-28,TriathlonCharlevoix,TRIATHLONOLYMPIQUEINDIVIDUEL
2013-07-28,TriathlonCharlevoix,DUATHLONOLYMPIQUEINDIVIDUEL
2013-07-28,TriathlonCharlevoix,TRIATHLONSPRINT
2013-08-03,NationalCapital5and10kmRun,10KM
2013-08-03,NationalCapital5and10kmRun,5KM
2013-08-03,NationalCapitalTriathlonDuathlonandRelays,OLYMPICTRIATHLON
2013-08-03,NationalCapitalTriathlonDuathlonandRelays,SPRINTTRIATHLON
2013-08-03,VertleRaid-Demi-Marathondel'Isle-aux-Coudres,23KM
2013-08-03,VertleRaid-Demi-Marathondel'Isle-aux-Coudres,10KM
2013-08-03,VertleRaid-Demi-Marathondel'Isle-aux-Coudres,5KM
2013-08-04,DéfiBoréalSainte-Anne-de-Bellevue,20KM
2013-08-04,DéfiBoréalSainte-Anne-de-Bellevue,10KM
2013-08-04,DéfiBoréalSainte-Anne-de-Bellevue,5KM
2013-08-04,Ironman70.3Steelhead,OVERALLRESULTS
2013-08-04,K-TownTriathlonandDuathlon,LONGCOURSE
2013-08-04,K-TownTriathlonandDuathlon,SHORTCOURSE
2013-08-04,MuskokaRocks5&10K,UPS10KM
2013-08-04,TriathlonSte-Agathe,SPRINTTRIATHLON
2013-08-04,TriathlonSte-Agathe,SPRINTDUATHLON
2013-08-04,TriathlonSte-Agathe,NAGE2KM
2013-08-04,TriathlonSte-Agathe,NAGE5KM
2013-08-04,TriathlonTerrebonne,DUATHLON
2013-08-04,TriathlonTerrebonne,TRIATHLONSPRINT
2013-08-10,LaRueedesJarrets,10KM
2013-08-10,SeaWheezeHalfMarathon,HALFMARATHON
2013-08-10,TriathlonPromutuelduFjord,TRIATHLONSPRINT
2013-08-10,TriathlonPromutuelduFjord,TRIATHLONOLYMPIQUE
2013-08-10,TriathlonPromutuelduFjord,DUATHLONOLYMPIQUE
2013-08-11,Demi-MarathonduMont-Tremblant,21KM
2013-08-11,GranfondoGarneau-Cascades,110KM
2013-08-11,GreatRaisinRiverFootrace,11KM
2013-08-11,IronGirlTriforaCure,SPRINTTRIATHLON
2013-08-11,TriathlonTrimemphredeMagog,TRIATHLONDEMIIRONMAN
2013-08-11,TriathlonTrimemphredeMagog,TRIATHLONSPRINT
2013-08-11,TriathlonTrimemphredeMagog,TRIATHLONOLYMPIQUE
2013-08-11,TriathlonTrimemphredeMagog,DUATHLONOLYMPIQUE
2013-08-11,TriathlonTrimemphredeMagog,TRIATHLONINITIATION
2013-08-14,Le5kmEndurance,5KM
2013-08-14,Le5kmEndurance,2KM
2013-08-16,VertleRaid-XCdelaVallee,10KMDENUIT
2013-08-17,AMidSummerNightsRun,30KM
2013-08-17,AMidSummerNightsRun,15KMRUN
2013-08-17,TimbermanSprintTriathlon,TRIATHLON
2013-08-17,VertleRaid-XCdelaVallee,35KM
2013-08-18,Ironman70.3Timberman,OVERALLRESULTS
2013-08-18,IronmanMont-Tremblant,OVERALLRESULTS
2013-08-18,ThousandIslandTriathlon/DuathlonandRelay,SUPERSPRINTTRIATHLON
2013-08-18,VertleRaid-XCdelaVallee,10KM
2013-08-18,VertleRaid-XCdelaVallee,21KM
2013-08-24,MudHero,6KMOVERALLRESULTS
2013-08-24,TorontoWomens10K&5K,10KM
2013-08-24,TriathlonSainte-Adele,TRIATHLONSPRINT
2013-08-25,CornwallTriathlon,SPRINTTRIATHLON
2013-08-25,CornwallTriathlon,OLYMPICTRIATHLON
2013-08-25,EdmontonMarathon,MARATHON
2013-08-25,EdmontonMarathon,HALFMARATHON
2013-08-25,IronmanCanada,OVERALLRESULTS
2013-08-25,IronmanLouisville,OVERALLRESULTS
2013-08-25,LaValsedescoureurs,10KM
2013-08-25,LaValsedescoureurs,5KM
2013-08-25,LaValsedescoureurs,2KM
2013-08-25,MarathondesDeuxRivesLévis-Québec,DEMI-MARATHON
2013-08-25,MarathondesDeuxRivesLévis-Québec,MARATHON
2013-08-25,MarathondesDeuxRivesLévis-Québec,10KM
2013-08-25,MultiSportCanadaTriathlonSeriesTorontoIsland,SPRINTTRIATHLON
2013-08-25,MultiSportCanadaTriathlonSeriesTorontoIsland,SPRINTDUATHLON
2013-08-25,TriathlondeValleyfield,TRIATHLONOLYMPIQUE
2013-08-25,TriathlondeValleyfield,TRIATHLONSPRINT
2013-08-25,TriathlondeValleyfield,DUATHLONSPRINT
2013-08-25,TriathlondeValleyfield,COURE10KM
2013-08-25,TriathlondeValleyfield,TRIATHLONINITIATION
2013-08-25,VertleRaid-RaidBras-du-Nord,47KM
2013-08-31,CanadianIron226TriathlonDuathlonandRelays,IRON226TRIATHLON
2013-08-31,CanadianIron226TriathlonDuathlonandRelays,IRON226SWIMCYCLE
2013-08-31,SubaruGuelphLakeIITriathlonandDuathlon,SPRINTTRIATHLON
2013-08-31,TheCanadianMarathonHalfMarathon8Kmand3Kmruns,FULLMARATHON
2013-08-31,TheCanadianMarathonHalfMarathon8Kmand3Kmruns,HALFMARATHON
2013-09-02,Defipopulairecourse/duathlon/triathlonlaValleeduRichelieu,TRIATHLONSPRINT
2013-09-02,Defipopulairecourse/duathlon/triathlonlaValleeduRichelieu,TRIATHLONINITIATION
2013-09-02,Defipopulairecourse/duathlon/triathlonlaValleeduRichelieu,5K
2013-09-07,DefiJebouge,10KM
2013-09-07,DefiJebouge,21KM
2013-09-07,LePentathlondeVictoriaville,CROSS-COUNTRY-8KM
2013-09-07,LePentathlondeVictoriaville,CROSS-COUNTRY-4KM
2013-09-07,LePentathlondeVictoriaville,PENTATHLONVOLETINDIVIDUEL-COURTEDISTANCE
2013-09-07,LePentathlondeVictoriaville,CROSS-COUNTRY-2KM
2013-09-07,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE
2013-09-07,TriathlonEspritdeMontreal,ESPRIT
2013-09-07,TriathlonEspritdeMontreal,TRIATHLONSPRINT
2013-09-07,TriathlonEspritdeMontreal,DEMI-ESPRIT
2013-09-07,TriathlonEspritdeMontreal,DUATHLONOLYMPIQUE
2013-09-07,TriathlonEspritdeMontreal,DUATHLONSPRINT
2013-09-07,Ultra-TrailHarricanadeCharlevoix,65KM
2013-09-07,Ultra-TrailHarricanadeCharlevoix,28KM
2013-09-07,Ultra-TrailHarricanadeCharlevoix,10KM
2013-09-08,B&OYorkvillerun,5KM
2013-09-08,CanmoreRockyMountainHalfMarathon,HALFMARATHON
2013-09-08,Demi-marathonGranby,21KMCOURSE
2013-09-08,Demi-marathonGranby,5KMCOURSE
2013-09-08,Demi-marathonGranby,10KMCOURSE
2013-09-08,Ironman70.3Muskoka,OVERALLRESULTS
2013-09-08,Ironman70.3WorldChampionship,OVERALLRESULTS
2013-09-08,Runfortheanimals,5K
2013-09-14,CycloLa*Montrealaise,90KM
2013-09-14,CycloLa*Montrealaise,155KM
2013-09-14,DuathlonSaint-Sauveur,DUATHLON
2013-09-14,GranFondoNiagaraFalls,KING/QUEENOFTHEMOUNTAIN
2013-09-15,LaGrandeVadrouille,10KM
2013-09-15,LaGrandeVadrouille,5KM
2013-09-15,LaGrandeVadrouille,2KM
2013-09-21,DefiVeloMag,CYCLOSPORTIVE105KM
2013-09-21,DefiVeloMag,CYCLOSPORTIVE60KM
2013-09-21,OasisZooRun,10KM
2013-09-22,ArmyRun-Coursedel'armee,HALFMARATHON-DEMIMARATHON
2013-09-22,ArmyRun-Coursedel'armee,5KRUN-COURSEDE5K
2013-09-22,DefiVeloMag,DEFIASICS10KMCOURSE
2013-09-22,DefiVeloMag,DEFIASICS21.1KMCOURSE
2013-09-22,DefiVeloMag,DEFIASICS5KMCOURSE
2013-09-22,Marathon Oasis de Montreal,Marathon
2013-09-22,Marathon Oasis de Montreal,Demi-Marathon
2013-09-22,Marathon Oasis de Montreal,5km Sports Experts
2013-09-22,Marathon Oasis de Montreal,1km P'tit Marathon
2013-09-22,Marathon Oasis de Montreal,10km
2013-09-22,MarathonOasisdeMontreal,MARATHON
2013-09-22,MarathonOasisdeMontreal,1KMP'TITMARATHON
2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON
2013-09-22,MarathonOasisdeMontreal,5KMSPORTSEXPERTS
2013-09-22,MarathonOasisdeMontreal,10KM
2013-09-22,NutrienceOakvilleHalf-Marathonand10Km,NUTRIENCEHALFMARATHON
2013-09-28,Melissa'sRoadRace,22KM
2013-09-28,WakefieldMoonlightRiverRun,5KMRUN/WALK
2013-09-29,CourseSte-Sophie,5KM
2013-09-29,CourseSte-Sophie,10KM
2013-09-29,CoursepopulaireduparcAngrignon,1KM
2013-09-29,CoursepopulaireduparcAngrignon,10KM
2013-09-29,LastChanceTriathlon,SPRINTTRIATHLON
2013-09-29,Unpasversl'espoir,10KM
2013-09-29,Unpasversl'espoir,5KM
2013-10-05,ALungRun,MINTOCHAPMANMILLS10KM
2013-10-05,ALungRun,COOPERATORS5KM
2013-10-05,BeauceRun,DEMIMARATHON
2013-10-05,BeauceRun,5KMCOURSE
2013-10-06,ClassiqueDuParcLaFontaine,10KM
2013-10-06,ClassiqueDuParcLaFontaine,5KM
2013-10-06,ClassiqueDuParcLaFontaine,2KM
2013-10-06,MarathondeRimouski,21.1KM
2013-10-06,MarathondeRimouski,42.2KM
2013-10-06,MontrealCIBCRunfortheCure,5KMMARCHE
2013-10-06,MontrealCIBCRunfortheCure,5KMCOURSE
2013-10-06,TheCountyMarathon,MARATHON
2013-10-12,FallColoursDuathlon,SPRINTDUATHLON
2013-10-12,FallColoursDuathlon,LONGDUATHLON
2013-10-12,IronmanWorldChampionship,OVERALLRESULTS
2013-10-13,BMOOkanaganMarathon,MARATHON
2013-10-13,DemimarathondescouleursdeBecancour,21.1KM
2013-10-13,DemimarathondescouleursdeBecancour,10KM
2013-10-13,DemimarathondescouleursdeBecancour,5KM
2013-10-13,LeCrossDesCouleurs,8KM
2013-10-13,LeCrossDesCouleurs,11KM
2013-10-13,LeCrossDesCouleurs,4KM
2013-10-13,OttawaFallColoursMarathonEvents,10KM
2013-10-13,OttawaFallColoursMarathonEvents,HALFMARATHON
2013-10-13,OttawaFallColoursMarathonEvents,FULLMARATHON
2013-10-13,OttawaFallColoursMarathonEvents,TURKEYCHALLENGE
2013-10-19,9RunRun,HALFMARATHON
2013-10-19,9RunRun,10KM
2013-10-19,Cross-CountrySaint-LaurentSelect,5KM
2013-10-19,Cross-CountrySaint-LaurentSelect,2KM
2013-10-20,DefiduTourduLacBeauport,12KM
2013-10-20,DefiduTourduLacBeauport,18KM
2013-10-20,DefiduTourduLacBeauport,6KM
2013-10-20,ScotiabankTorontoWaterfrontMarathon,MARATHON
2013-10-20,ScotiabankTorontoWaterfrontMarathon,HALFMARATHON
2013-10-20,ScotiabankTorontoWaterfrontMarathon,5KM
2013-10-26,Course10kmApocalypse/CoursedesCitrouilles,1KMCOURSE
2013-10-26,Course10kmApocalypse/CoursedesCitrouilles,5KMCOURSE
2013-10-26,Course10kmApocalypse/CoursedesCitrouilles,10KMCOURSE
2013-10-26,DeficoursesduFestivaldeChassedelaHaute-Saint-Maurice,10KMROUTE
2013-10-26,OttawaBeatBeethoven,8KMRUN
2013-10-27,Ironman70.3Austin,OVERALLRESULTS
2013-10-27,Ironman70.3Miami,OVERALLRESULTS
2013-10-27,NiagaraFallsInternationalMarathon,MARATHON
2013-10-27,NiagaraFallsInternationalMarathon,HALFMARATHON
2013-10-27,RattlemeBones5and10km,10KMWISHBONE
2013-10-27,RattlemeBones5and10km,5KMFUNNYBONE
2013-11-02,CourseduPortageur,10KM
2013-11-02,CourseduPortageur,5KM
2013-11-02,CourseduPortageur,1KM
2013-11-02,HeatherSaaltinkMemorialRun,5KRUN
2013-11-02,HeatherSaaltinkMemorialRun,10KRUN
2013-11-02,IronmanFlorida,OVERALLRESULTS
2013-11-03,OkaRoadRace,HALFMARATHON
2013-11-03,OkaRoadRace,10KM
2013-11-03,OkaRoadRace,5KM
2013-11-09,TimHortonsCasablancaClassic8&3K,8KMRUN
2013-11-10,FatAssTrailRun,25KM
2013-11-23,LeDefidesPeresNoeldelaFondationHopitalPierre-Boucher,10KM
2013-11-23,LeDefidesPeresNoeldelaFondationHopitalPierre-Boucher,1KM
2013-11-23,LeDefidesPeresNoeldelaFondationHopitalPierre-Boucher,5KM
2013-12-08,HonoluluMarathon,MARATHON
2014-01-25,FrostandFireTriand10K,10KMRUNWALK
2014-01-25,VertleRaid-TraildelaNuitpolaire,9KM
2014-01-25,VertleRaid-TraildelaNuitpolaire,4.5KM
2014-02-01,Triathlond'hiverSaint-Donat,TRIATHLONFORMATITU
2014-02-01,Triathlond'hiverSaint-Donat,TRIATHLONFORMATCLASSIQUE
2014-02-01,Triathlond'hiverSaint-Donat,10KM
2014-02-01,WinterludeTriathlonBaldeNeige,TRIATHLON
2014-02-09,DefiHivernalBizz-Or,TRIATHLOND'HIVER
2014-02-09,DefiHivernalBizz-Or,5KM
2014-02-09,DefiHivernalBizz-Or,TRIATHLOND'HIVERSPRINT
2014-02-15,GatineauLoppet,27KMCLASSIQUE
2014-02-15,GatineauLoppet,51KMCLASSIQUE
2014-02-16,DemiMarathonHypothermique,DEMI-MARATHON
2014-02-16,DéfiHivernalIleBizard,10KM
2014-02-16,DéfiHivernalIleBizard,5KM
2014-02-16,GatineauLoppet,27KMSTYLELIBRE/FREESTYLE
2014-02-16,GatineauLoppet,51KMSTYLELIBRE/FREESTYLE
2014-02-16,WintermanMarathonandMarathonRelays,MARATHON
2014-02-16,WintermanMarathonandMarathonRelays,HALFMARATHON
2014-02-17,TimHortonsGrimsbyHalfMarathonandFamilyDay10K&3K,HALFMARATHON
2014-02-22,DefiNordique,50KMCLASSIQUE
2014-02-22,DefiNordique,25KMCLASSIQUE
2014-02-22,DefiNordique,50KMSTYLELIBRE
2014-02-23,DefiNordique,TRIATHLONNORDIQUECOMPETITIFINDIVIDUEL
2014-02-23,DefiNordique,5KMRAQUETTE
2014-02-23,Morin-HeightsVikingLoppet,JANNORDSTROM10KMCLASSIQUE
2014-02-23,Morin-HeightsVikingLoppet,SMITH-JOHANNSEN33KMCLASSIQUE
2014-02-23,YMCAofPeterboroughHalf-marathonand5km,HALFMARATHON
2014-03-02,OkaSkiMarathon,42KMSTYLELIBRE
2014-03-08,Triathlond'hiverITU,GROUPESD'AGES
2014-03-15,OttawaStPatrick'sDayRun,10KM
2014-03-15,OttawaStPatrick'sDayRun,5KM
2014-03-15,TourduMontValin,45KMSTYLELIBRE
2014-03-15,TourduMontValin,45KMCLASSIQUE
2014-03-15,TourduMontValin,20KMCLASSIQUE
2014-03-16,Ironman70.3Monterrey,IRONMAN70.3MONTERREYRESULTS
2014-03-29,Ironman70.3CaliforniaOceanside,OVERALL
2014-03-30,AroundtheBayRoadRaces,30KM
2014-03-30,CourseetmarchepopulairesdeLaSalle,10KM
2014-03-30,CourseetmarchepopulairesdeLaSalle,5KM
2014-03-30,IronmanLosCabos,IRONMANLOSCABOSRESULTS
2014-04-05,Harry'sSpringRunOff,5KM
2014-04-05,Harry'sSpringRunOff,8KM
2014-04-05,Jordan1kmand5km,5K
2014-04-13,CourseSaint-Laurent,10KM
2014-04-13,CourseSaint-Laurent,5KM
2014-04-13,Ironman70.3PuertoRico,OVERALL
2014-04-13,SmithFallsSpringFlingRunningThing,HALFMARATHON
2014-04-13,TorontoYongeStreet10K,10KMRUN
2014-04-20,CoursePrintaniereOka,DEMIMARATHON
2014-04-20,CoursePrintaniereOka,10KMCOURSE
2014-04-26,"RuntoendMSHalf-Marathon,5kmand10km",HALF-MARATHON
2014-04-26,"RuntoendMSHalf-Marathon,5kmand10km",10KM
2014-04-26,"RuntoendMSHalf-Marathon,5kmand10km",5KM
2014-04-27,2014VancouverSunRun,10KM
2014-04-27,BanqueScotia21kmet5km,21KM
2014-04-27,BanqueScotia21kmet5km,5KM
2014-04-27,BanqueScotia21kmet5km,21KMMEDIACHALLENGE
2014-04-27,BanqueScotia21kmet5km,5KMMEDIACHALLENGE
2014-04-27,CourseduCegepTrois-Rivieres,10KM
2014-04-27,CourseduCegepTrois-Rivieres,5KMCOURSE
2014-04-27,LimestoneHalf-Marathonand5km,HALFMARATHON
2014-04-27,Mercedes-Benz10K,10KMRUN
2014-05-03,Ironman70.3St.George,OVERALL
2014-05-03,MississaugaMarathonRaces,10KM
2014-05-03,WakefieldCoveredBridgeRun,21KMTRAILRUN
2014-05-04,BMOVancouverMarathon,HALFMARATHON
2014-05-04,BMOVancouverMarathon,MARATHON
2014-05-04,CoupeDix30,10KM
2014-05-04,CoupeDix30,5KM
2014-05-04,CourseSte-Agathe,20KM
2014-05-04,CourseSte-Agathe,10KM
2014-05-04,CourseSte-Agathe,5KM
2014-05-04,DemiMarathonInternationalOasisdeLevis,DEMI-MARATHON
2014-05-04,DemiMarathonInternationalOasisdeLevis,10KMOASIS
2014-05-04,DéficourseetmarcheDesjardinsSainteThérèse,5KM
2014-05-04,DéficourseetmarcheDesjardinsSainteThérèse,5KMMARCHE
2014-05-04,DéficourseetmarcheDesjardinsSainteThérèse,10KM
2014-05-04,GoodlifeFitnessTorontoMarathon,MARATHON
2014-05-04,GoodlifeFitnessTorontoMarathon,HALFMARATHON
2014-05-04,MississaugaMarathonRaces,MARATHON
2014-05-04,MississaugaMarathonRaces,HALFMARATHON
2014-05-10,BonjourPrintemps,DEMI-MARATHON
2014-05-10,BonjourPrintemps,10KM
2014-05-10,BonjourPrintemps,5KM
2014-05-10,CoursedelaFondationhopitalSaintJerome,10KM
2014-05-10,CoursedelaFondationhopitalSaintJerome,DEMI-MARATHON
2014-05-10,CoursedelaFondationhopitalSaintJerome,5KMCOURSE
2014-05-10,LeChallengeIRCM-Courirpourlavie,10KM
2014-05-10,LeChallengeIRCM-Courirpourlavie,5KM
2014-05-11,AurythmedenosfouléesChâteauguay,DEMI-MARATHON
2014-05-11,AurythmedenosfouléesChâteauguay,10KM
2014-05-11,AurythmedenosfouléesChâteauguay,5KM
2014-05-11,DefiGerardCotedeSt-Hyacinthe,10KM
2014-05-11,DefiGerardCotedeSt-Hyacinthe,15KM
2014-05-11,DefiGerardCotedeSt-Hyacinthe,5KMCOURSE/MARCHE
2014-05-11,LaCourseDefiSantedeMortagne,5KM
2014-05-11,SportingLife10k,10KM
2014-05-14,CourseMECQuebec#2,10KM
2014-05-15,DéfiSantéPlessisville,10KM
2014-05-15,DéfiSantéPlessisville,5KM
2014-05-17,DefiMemphre,10KM
2014-05-17,IronmanTexas,OVERALLRESULTS
2014-05-17,OttawaEarlyBirdTriathlonandDuathlon,SPRINTTRIATHLON
2014-05-18,CourseSte-Sophie,5KM
2014-05-18,CourseSte-Sophie,10KM
2014-05-18,DesChenesToi,10KM-PHYSIOSANTE
2014-05-18,DesChenesToi,5KM-BUROPRO
2014-05-18,DesChenesToi,DEMI-MARATHONPODIATREELIZABETH
2014-05-18,DesChenesToi,1KM-MAXI
2014-05-18,DuathlonSorel-Tracy,DUATHLON-COMPETITIF
2014-05-18,LeTourdelaPointe,10KM
2014-05-18,LeTourdelaPointe,3KM
2014-05-18,LeTourdelaPointe,5KM
2014-05-18,ScotiabankBlueNoseMarathon,GOODLIFEFITNESS10K
2014-05-18,ScotiabankBlueNoseMarathon,SCOTIABANKFULLMARATHON
2014-05-18,ScotiabankBlueNoseMarathon,RECHARGEWITHMILKHALFMARATHON
2014-05-18,VertleRaid-LeSentierUrbain,10KM
2014-05-19,TrailducoureurdesboisdeDuchesnay,GRANDTRAIL-18KM
2014-05-19,TrailducoureurdesboisdeDuchesnay,PETITTRAILOASIS-8KM
2014-05-24,TamarackOttawaRaceWeekend,HTGSPORTS5K
2014-05-24,TamarackOttawaRaceWeekend,OTTAWA2K
2014-05-24,TamarackOttawaRaceWeekend,LOWERTOWNBREWERYOTTAWA10K
2014-05-25,CoursepourvaincrelaScleroseenPlaquesMont-Tremblant,10KM
2014-05-25,Defidessemellesd'ActonVale,10KMCHAUSSURESMILLE-PATTES
2014-05-25,SaskatchewanMarathon,MARATHON
