










1,0,37.0,3,0






2,12098,42.0,1,11509
2,12176,42.0,1,11509
2,11904,42.0,1,11509







162,16290,37.0,2,0

162,16643,37.0,2,0



165,0,32.0,2,0




168,0,42.0,2,0






170,0,32.0,4,0



171,0,52.0,2,0


172,0,37.0,7,0



















176,14565,42.0,1,14565




181,0,47.0,3,0










185,16214,42.0,6,17713





185,16799,42.0,1,17713



187,0,47.0,1,0






189,9927,57.0,4,-1
189,9927,57.0,4,-1

189,7336,57.0,1,-1

190,0,32.0,1,0




192,0,42.0,2,0



193,17835,42.0,1,19333
194,0,27.0,4,0







197,14890,37.0,2,0
197,14890,37.0,2,0
197,14612,37.0,2,0





198,0,42.0,2,0







202,14927,52.0,3,0


202,16940,52.0,2,0

202,16546,52.0,3,0









205,11204,42.0,2,0

205,11813,42.0,2,0
205,11813,42.0,2,0
206,15724,52.0,2,0
206,15724,52.0,2,0





207,8000,47.0,4,0


207,8000,47.0,4,0

207,9850,47.0,3,0

207,14775,47.0,5,0


207,14775,47.0,5,0

208,0,37.0,2,0


210,0,37.0,1,0





212,0,42.0,1,0

214,0,27.0,2,0



215,19869,52.0,1,19869












221,20717,42.0,2,22886
221,21830,42.0,1,22886

222,0,37.0,1,0


224,0,42.0,1,0




228,0,27.0,2,0

229,0,37.0,3,0








231,0,21.0,6,0





233,0,42.0,1,0





236,16161,52.0,2,0

236,18398,52.0,3,0



237,0,47.0,2,0
237,0,47.0,2,0



240,0,37.0,2,0







246,0,27.0,3,0



247,0,37.0,3,0
247,0,37.0,3,0









249,0,27.0,1,0










257,0,42.0,1,0



258,13997,52.0,4,13997

258,13997,52.0,4,13997






259,0,42.0,2,0



260,19852,21.0,2,0

260,20654,21.0,1,0






265,14515,37.0,1,14515
266,15814,62.0,1,0
266,17219,62.0,1,0








270,15450,47.0,2,15450








275,13597,62.0,1,0
275,-1,62.0,1,0




280,0,52.0,1,0






282,12297,37.0,1,0
282,12596,37.0,1,0
282,12505,37.0,1,0






286,0,57.0,3,0


















296,14335,42.0,1,0
296,14524,42.0,2,0
























307,13810,21.0,1,0
307,13460,21.0,1,0



310,0,21.0,1,0























315,13110,27.0,7,0







317,0,42.0,3,0





319,12414,42.0,2,12342

319,12251,42.0,2,12342


321,13020,42.0,2,0

321,13451,42.0,1,0
321,13117,42.0,1,0






322,15080,37.0,7,0





322,0,37.0,5,0




















327,0,37.0,1,0

328,0,32.0,2,0















331,15869,21.0,13,0







331,15869,21.0,13,0














331,14825,21.0,4,0



















332,15889,42.0,10,0










332,15694,42.0,8,0

332,15694,42.0,8,0




333,11198,32.0,1,0
333,11385,32.0,1,0
334,0,37.0,1,0







336,21194,47.0,1,0
336,19322,47.0,1,0

337,11959,42.0,1,11959









342,13584,57.0,2,0
342,13584,57.0,2,0
342,13710,57.0,1,0

343,11902,27.0,2,0

343,11893,27.0,1,0



344,0,32.0,3,0






345,0,32.0,4,0



347,0,52.0,4,0





348,0,21.0,1,0












349,0,32.0,1,0


350,13440,37.0,2,0

350,13208,37.0,1,0




353,27519,21.0,4,27519










357,0,37.0,2,0

358,0,57.0,2,0




359,0,37.0,4,0









363,0,37.0,2,0



364,0,37.0,2,0




367,0,32.0,1,0







371,0,47.0,1,0
372,0,37.0,1,0






375,0,32.0,3,0










379,18300,57.0,4,21515



379,18573,57.0,3,21515
379,18573,57.0,3,21515








383,0,27.0,3,0






























384,9724,52.0,17,0
384,9724,52.0,17,0








384,9724,52.0,17,0



384,9770,52.0,17,0


384,9770,52.0,17,0







384,9770,52.0,17,0









384,9770,52.0,23,0






384,9770,52.0,23,0




384,9770,52.0,23,0














387,14398,47.0,8,0



387,14398,47.0,8,0
387,14398,47.0,8,0






387,6738,47.0,5,0



























398,13618,21.0,1,0
398,13237,21.0,1,0




401,0,32.0,1,0






404,0,42.0,1,0

405,0,21.0,1,0






409,0,27.0,1,0





410,13340,27.0,6,0





410,13343,27.0,3,0






412,15567,47.0,1,15151






415,12032,52.0,1,0
415,0,52.0,1,0


416,0,47.0,2,0






419,12759,32.0,3,0


419,12867,32.0,3,0






420,16851,42.0,2,0
420,16851,42.0,2,0
420,18896,42.0,1,0

421,17238,52.0,5,0

421,17238,52.0,5,0
421,17238,52.0,5,0


421,17456,52.0,9,0



421,17456,52.0,9,0




423,14290,57.0,1,0
423,0,57.0,1,0
424,0,27.0,2,0













426,0,32.0,1,0





428,0,47.0,3,0




432,13766,37.0,2,0

432,16130,37.0,4,0







434,0,27.0,3,0



437,0,42.0,1,0


438,0,37.0,3,0












442,12428,52.0,4,0




442,12428,52.0,5,0


442,12339,52.0,3,0
442,12339,52.0,3,0













443,0,32.0,4,0





445,0,32.0,1,0



449,0,32.0,1,0




451,13579,21.0,1,13579




455,0,42.0,2,0














461,0,47.0,2,0




463,17870,47.0,3,0

463,17870,47.0,3,0






463,18368,47.0,2,0






468,15695,47.0,1,0
468,14256,47.0,1,0







474,0,57.0,1,0








476,14292,57.0,4,0


476,14485,57.0,6,0
476,14485,57.0,6,0






476,14346,57.0,12,0



476,14346,57.0,12,0




477,0,47.0,2,0


478,16838,37.0,2,16838



481,0,57.0,3,0



481,16333,57.0,4,0





482,12483,37.0,3,0


482,0,37.0,5,0











483,0,32.0,8,0
































486,11204,32.0,5,0
486,10921,32.0,8,0


486,10921,32.0,8,0











487,0,52.0,1,0

489,16809,42.0,2,0

489,15932,42.0,2,0





492,0,37.0,1,0





495,16386,37.0,1,0
495,0,37.0,2,0



497,12634,42.0,2,0

497,12257,42.0,1,0



500,14525,37.0,1,0
500,14844,37.0,1,0



503,0,32.0,1,0






507,0,32.0,4,0














510,0,27.0,1,0

512,0,42.0,2,0




514,0,37.0,1,0








515,16154,52.0,4,0
515,16154,52.0,4,0




517,11639,42.0,1,0
517,0,42.0,1,0






521,0,27.0,2,0



523,15218,37.0,1,15218





528,0,37.0,1,0

529,0,37.0,1,0

530,0,21.0,2,0



531,0,47.0,2,0
531,0,47.0,2,0





533,0,62.0,1,0















543,0,37.0,1,0









548,12708,27.0,2,0

548,13040,27.0,1,0
548,13283,27.0,1,0







549,16465,52.0,6,0



549,0,52.0,8,0



549,0,52.0,8,0







551,12892,37.0,6,0





551,12892,37.0,6,0







551,12741,37.0,5,0
551,12741,37.0,5,0




554,0,42.0,2,0


555,0,42.0,2,0





557,14222,37.0,4,0
557,14222,37.0,4,0










564,12536,27.0,4,0



564,12298,27.0,2,0











573,17942,47.0,3,17942








577,14860,52.0,6,15504




577,15292,52.0,6,15504
577,15292,52.0,6,15504




577,15311,52.0,3,15504
577,15311,52.0,3,15504









581,0,37.0,1,0


583,0,42.0,1,0









586,0,27.0,1,0

588,17689,32.0,2,0

588,23588,32.0,1,0


589,0,37.0,3,0
589,0,37.0,3,0



590,0,21.0,1,0








592,14370,47.0,1,0
592,15549,47.0,1,0


593,0,27.0,1,0





594,0,47.0,1,0















603,0,37.0,1,0




606,15642,37.0,1,0
606,0,37.0,1,0





609,0,37.0,2,0





610,14801,37.0,5,0





610,15000,37.0,4,0

610,15000,37.0,4,0







613,17161,37.0,10,0





613,17801,37.0,3,0


613,16522,37.0,2,0




615,16086,42.0,1,0
615,0,42.0,1,0













624,0,37.0,1,0



628,0,32.0,2,0
628,0,32.0,2,0





629,0,27.0,4,0







632,0,42.0,2,0




634,13920,37.0,1,0
634,13981,37.0,1,0

635,17874,52.0,2,19941

635,20486,52.0,2,19941




638,13489,47.0,2,12869

638,14203,47.0,3,12869
638,14203,47.0,3,12869






642,0,32.0,4,0









645,0,32.0,3,0











649,17057,37.0,3,0


649,0,37.0,4,0







650,15166,27.0,1,0
650,0,27.0,2,0










653,12430,37.0,5,0

653,12430,37.0,5,0

654,0,37.0,6,0


654,0,37.0,6,0












657,12288,32.0,1,0
657,12827,32.0,1,0




659,0,27.0,2,0

661,0,52.0,2,0







664,15734,37.0,1,0
664,18740,37.0,1,0
665,0,42.0,2,0

















669,0,42.0,1,0


671,14320,32.0,1,0
671,14760,32.0,3,0




673,13669,47.0,2,13316
673,13669,47.0,2,13316
673,12866,47.0,2,13316



674,0,42.0,1,0





676,0,37.0,3,0


677,0,42.0,1,0




















684,0,37.0,2,0




687,0,27.0,4,0









690,0,52.0,1,0


691,0,27.0,2,0

692,0,21.0,2,0

















699,10491,27.0,4,0







699,10577,27.0,6,0












704,0,37.0,1,0

705,13392,27.0,1,0
705,13360,27.0,2,0





708,14733,42.0,2,0
708,15191,42.0,5,0
708,15191,42.0,5,0









711,0,27.0,1,0

712,17752,37.0,1,0
712,18356,37.0,1,0

















721,14097,57.0,6,0











721,16221,57.0,4,0



722,0,32.0,1,0






724,16207,47.0,3,0


724,20121,47.0,2,0










733,0,21.0,1,0

734,14921,37.0,2,0
734,14921,37.0,2,0
734,15697,37.0,2,0




736,12370,42.0,2,0

736,12289,42.0,1,0


737,0,32.0,1,0


738,0,37.0,2,0




740,14999,42.0,2,16081

740,14849,42.0,2,16081





744,0,27.0,1,0












748,0,37.0,1,0












751,14158,42.0,3,0









751,14325,42.0,4,0


752,0,27.0,1,0

















758,0,47.0,1,0
758,17458,47.0,1,0




761,0,37.0,1,0

763,14814,27.0,2,0

763,17300,27.0,1,0


765,0,42.0,1,0


767,0,27.0,2,0














770,0,47.0,4,0




771,0,32.0,1,0


773,0,37.0,4,0




775,13620,27.0,3,0


775,15613,27.0,3,0



776,13140,37.0,2,0
776,14923,37.0,1,0
776,11358,37.0,1,0
777,14791,52.0,2,0
777,14791,52.0,2,0





780,20057,47.0,1,21799








783,0,32.0,4,0
















787,0,37.0,2,0
787,0,37.0,2,0


788,0,27.0,1,0










792,12222,27.0,1,0

792,14418,27.0,3,0


794,0,32.0,4,0
794,0,32.0,4,0








795,14810,37.0,5,14810










797,9857,37.0,4,0




797,9929,37.0,3,0


797,9732,37.0,4,0





798,0,32.0,2,0




799,14340,42.0,2,0





801,0,27.0,3,0





803,0,52.0,3,0




804,0,21.0,3,0
804,0,21.0,3,0




805,12751,37.0,2,12751






806,21220,32.0,2,0
806,22523,32.0,1,0








811,0,37.0,1,0


814,0,27.0,2,0




815,13789,42.0,3,0

815,0,42.0,1,0



818,0,27.0,1,0


820,15195,42.0,4,0
820,15195,42.0,4,0
820,15195,42.0,4,0



821,0,42.0,1,0



822,11795,47.0,7,0


822,11795,47.0,7,0



822,13462,47.0,1,0




824,16199,62.0,1,0
825,0,32.0,1,0









832,0,37.0,1,0









840,0,21.0,2,0





841,0,52.0,1,0




844,18083,27.0,1,18083

846,0,67.0,1,0
846,21711,67.0,1,0





852,15834,52.0,2,0

852,15944,52.0,1,0

854,0,32.0,2,0
854,0,32.0,2,0

855,12478,27.0,2,0
855,12478,27.0,2,0







858,0,42.0,1,0




861,0,62.0,3,0


862,0,32.0,7,0








864,15947,57.0,1,0
864,0,57.0,1,0

865,0,37.0,1,0







870,0,32.0,4,0







873,13028,47.0,1,13028







874,11201,47.0,3,0


874,11229,47.0,3,0

874,11229,47.0,3,0
874,11229,47.0,2,0


875,0,32.0,1,0



878,0,37.0,2,0
878,0,37.0,2,0
878,20689,37.0,1,0







882,16481,37.0,2,0

882,16582,37.0,1,0







885,0,37.0,1,0







886,0,27.0,1,0








892,0,37.0,1,0

894,0,52.0,2,0




896,0,37.0,1,0











898,0,42.0,5,0





899,0,27.0,2,0


900,0,42.0,2,0






903,0,32.0,1,0

904,0,47.0,1,0


















917,0,37.0,2,0






918,13223,47.0,2,0
918,13228,47.0,2,0


918,13223,47.0,2,0
919,0,42.0,2,0





920,0,32.0,2,0









924,0,52.0,1,0



926,0,52.0,5,0













927,0,27.0,5,0








928,11678,42.0,5,0
928,11678,42.0,5,0
928,11678,42.0,5,0



928,11182,42.0,2,0




931,0,57.0,1,0
932,13472,21.0,1,0
932,12305,21.0,1,0













933,13251,42.0,7,0
933,0,42.0,6,0












936,15330,42.0,3,0
936,15330,42.0,3,0

936,15397,42.0,3,0
936,15397,42.0,3,0








941,12748,42.0,4,0



941,13605,42.0,1,0
941,14463,42.0,1,0














950,16657,42.0,2,0















956,0,57.0,2,0















960,0,21.0,1,0













966,13914,47.0,2,0
966,13914,47.0,2,0

966,13914,47.0,2,0
966,13690,47.0,3,0

966,13690,47.0,3,0

967,0,42.0,2,0






972,15868,27.0,2,0
972,15868,27.0,2,0
973,0,21.0,1,0



976,0,37.0,3,0







977,16260,52.0,4,0
977,16260,52.0,4,0







982,0,57.0,2,0



984,16089,21.0,5,0




984,14259,21.0,2,0



986,0,27.0,1,0

988,0,21.0,1,0

989,0,37.0,2,0


990,0,21.0,1,0

991,11060,47.0,5,0
991,11060,47.0,5,0
991,11060,47.0,5,0


992,0,21.0,1,0




996,0,42.0,2,0




1000,0,47.0,2,0












































































1007,14273,52.0,3,0
1007,14273,52.0,3,0

1007,14941,52.0,2,0



1009,17690,27.0,1,0
1009,19696,27.0,6,0

1009,19696,27.0,6,0



1009,15684,27.0,5,0





1011,0,37.0,1,0




1013,0,27.0,2,0



1014,0,42.0,1,0



1017,18869,47.0,1,0

1017,20478,47.0,1,0

1018,0,32.0,1,0
1019,0,21.0,2,0


1020,13122,32.0,2,0
1020,0,32.0,3,0





1021,17870,37.0,1,17870







1024,13505,47.0,6,0
1024,13505,47.0,6,0









1026,0,47.0,7,0



1026,0,47.0,7,0


1027,14350,52.0,1,0
1027,15114,52.0,2,0

1027,15114,52.0,1,0













1028,0,32.0,1,0


1030,14171,37.0,2,0
1030,14171,37.0,2,0
1030,15060,37.0,1,0







1036,0,37.0,2,0
















1045,0,32.0,1,0


1048,0,32.0,1,0


1048,21855,32.0,3,0





1049,14827,42.0,1,14827


1050,0,27.0,2,0





1053,11692,47.0,1,0
1053,11692,47.0,3,0


1053,11898,47.0,3,0
























1066,0,21.0,1,0









1068,0,37.0,1,0










1075,0,21.0,1,0

1076,0,74.5,1,0



1077,17491,37.0,2,0

1077,17810,37.0,1,0




1079,0,37.0,2,0
















1080,14532,27.0,6,0

1080,18022,27.0,8,0

1080,18022,27.0,8,0







1082,0,42.0,1,0










1087,14465,32.0,3,0

1087,14465,32.0,3,0











1096,0,52.0,1,0




1099,18933,57.0,3,0


1099,17632,57.0,2,0








1101,13609,27.0,2,0
1101,13609,27.0,2,0

1102,0,42.0,5,0








1106,14110,57.0,4,0
1106,14110,57.0,4,0
1106,14110,57.0,4,0

1106,14663,57.0,3,0



1108,0,42.0,2,0





1112,13135,42.0,2,13741
1112,13135,42.0,2,13741
1112,12394,42.0,3,13741










1116,10689,32.0,2,0

1116,0,32.0,2,0


1118,0,32.0,1,0


1120,0,74.5,2,0











1121,21670,37.0,1,22954

1121,22763,37.0,3,22954









1125,17014,47.0,4,19169








1129,0,47.0,1,0



1130,16108,27.0,4,0
1130,16108,27.0,4,0
1130,16108,27.0,4,0




1131,15509,52.0,5,13134
1131,15509,52.0,5,13134



1131,14098,52.0,1,13134





1132,13893,52.0,1,14521
1132,13377,52.0,1,14521
1133,14339,21.0,1,0
1133,13767,21.0,1,0

1134,15466,52.0,2,15756

1134,16092,52.0,3,15756

1134,16092,52.0,3,15756


1135,0,27.0,2,0

1136,17051,52.0,1,0
1136,16152,52.0,1,0



1139,0,32.0,2,0








1144,0,32.0,2,0




1145,0,47.0,2,0







1147,0,21.0,2,0



1148,25658,27.0,1,25658




1152,0,32.0,2,0




1155,0,42.0,1,0


1155,16919,42.0,3,0





1157,0,42.0,2,0








1159,15015,47.0,4,0


1159,0,47.0,6,0
















1161,0,42.0,5,0









1162,14561,47.0,6,0



1162,14561,47.0,6,0

1162,15007,47.0,4,0

1162,15007,47.0,4,0

















1167,0,32.0,11,0


















1169,12334,42.0,2,0

1169,13738,42.0,5,0



1169,13738,42.0,5,0


















1179,0,32.0,3,0






1184,0,21.0,1,0




1186,15992,42.0,1,0

1186,17105,42.0,2,0
1186,17105,42.0,2,0







1190,0,27.0,2,0












1194,0,21.0,2,0










1199,0,42.0,1,0









1203,0,42.0,1,0

1203,-1,42.0,2,0








1208,0,37.0,1,0







1213,0,37.0,1,0








1215,12865,21.0,5,0



1215,12865,21.0,5,0









1218,0,37.0,5,0








1219,0,32.0,1,0

1221,12417,21.0,2,0
1221,12417,21.0,2,0
1221,16577,21.0,1,0























1224,12636,32.0,5,0





1224,11828,32.0,5,0




1226,0,27.0,3,0


1227,0,27.0,2,0





1231,0,47.0,2,0




1233,0,32.0,2,0






1236,0,32.0,1,0






1239,12287,37.0,2,12021


1239,12408,37.0,4,12021








1243,17066,32.0,2,0
1243,17066,32.0,2,0
1244,0,42.0,2,0










1247,13787,57.0,6,0



1247,13787,57.0,6,0
1247,14491,57.0,4,0



1247,14491,57.0,1,0








1248,0,42.0,4,0











1253,0,47.0,5,0











1258,18073,37.0,1,0
1258,19413,37.0,1,0





1259,13284,47.0,4,12742
1259,13284,47.0,4,12742

1259,12828,47.0,4,12742





1260,0,42.0,4,0



1261,0,21.0,2,0





1265,0,27.0,1,0











1270,0,37.0,2,0





1274,16744,47.0,1,16744

1275,18343,27.0,1,18343



1277,0,27.0,1,0


1279,14688,21.0,1,15184









1285,0,27.0,2,0








1289,15037,32.0,1,0
1289,13821,32.0,1,0



1291,0,52.0,1,0

1292,0,32.0,3,0








1295,0,37.0,1,0

1296,15878,62.0,4,0

1296,15878,62.0,4,0

1296,7938,62.0,3,0


1296,7938,62.0,1,0















1305,18424,57.0,2,0
1305,0,57.0,1,0

1306,0,37.0,2,0

1307,0,21.0,3,0




1309,15139,47.0,6,16168
1309,15139,47.0,6,16168
1309,15139,47.0,6,16168

1309,15139,47.0,6,16168

1309,15295,47.0,6,16168
1309,15295,47.0,6,16168

1309,15295,47.0,6,16168


1309,15295,47.0,4,16168
1309,15295,47.0,4,16168






1313,0,57.0,5,0









1314,11427,42.0,5,0





1314,11161,42.0,2,0







1318,16798,27.0,2,0

1318,15711,27.0,1,0

1319,15115,42.0,2,0

1319,15974,42.0,1,0










1321,14095,27.0,5,0
1321,0,27.0,2,0




1322,0,32.0,2,0

1323,13262,47.0,2,0

1323,0,47.0,3,0



1324,0,52.0,2,0








1326,0,21.0,2,0








1332,0,21.0,2,0









1334,10445,42.0,7,0





























1348,0,16.0,1,0




1350,14713,42.0,1,14713

















1351,0,62.0,13,0

























1353,0,32.0,1,0







1354,12552,21.0,1,12552







1358,11536,37.0,2,11558


1360,15181,47.0,5,0



1360,15942,47.0,1,0







1365,16201,42.0,5,0



1365,19686,42.0,4,0












1368,0,47.0,1,0








1369,0,42.0,10,0






























1374,12770,52.0,2,12539
1374,12770,52.0,2,12539
1374,12559,52.0,1,12539


1375,0,57.0,5,0


















1380,0,47.0,3,0

1380,0,47.0,3,0





1385,15213,52.0,2,0

1385,15669,52.0,2,0




1388,11851,47.0,1,0
1388,14345,47.0,4,0



1388,13730,47.0,3,0






1392,0,37.0,1,0
1393,0,27.0,2,0








